G1	G2	G3	G4	G5
0.7300000	0.0000015	0.0000023	0.0000020	0.9998666
0.7300000	0.0000015	0.0000023	0.0000020	0.0000021
0.7200019	0.3877658	0.4917940	0.4468970	0.4650036
0.7200002	0.3878093	0.4915406	0.4473066	0.0000057
0.7200002	0.3878093	0.4915406	0.0000054	0.9996655
0.7200002	0.3878093	0.4915406	0.0000054	0.0000057
0.7200000	0.3878142	0.0000023	0.9998439	0.3482524
0.7200000	0.3878142	0.0000023	0.9998439	0.0000021
0.7200000	0.3878142	0.0000023	0.0000020	0.9998666
0.7200000	0.3878142	0.0000023	0.0000020	0.0000021
0.7200000	0.0000006	0.9999590	0.3480688	0.5127279
0.7200000	0.0000015	0.9998954	0.3481703	0.0000021
0.7200002	0.0000042	0.9997370	0.0000054	0.9996655
0.7200002	0.0000042	0.9997370	0.0000054	0.0000057
0.7200000	0.0000015	0.0000023	0.9998439	0.3482524
0.7200000	0.0000015	0.0000023	0.9998439	0.0000021
0.7200000	0.0000015	0.0000023	0.0000020	0.9998666
